Date,Open,High,Low,Close,Adj Close,Volume
2018-12-17,51.250000,51.869999,45.130001,45.590000,45.590000,2637212
2018-12-24,45.450001,47.000000,42.360001,45.330002,45.330002,2344242
2018-12-31,45.220001,49.220001,44.349998,47.959999,47.959999,2933445
2019-01-07,48.299999,53.310001,48.110001,51.590000,51.590000,4111963
2019-01-14,51.730000,53.919998,50.380001,53.799999,53.799999,2631551
2019-01-21,53.730000,54.240002,51.799999,53.689999,53.689999,2961824
2019-01-28,53.560001,55.660000,51.330002,55.259998,55.259998,3450722
2019-02-04,55.320000,55.750000,51.799999,52.720001,52.720001,3208961
2019-02-11,52.660000,55.869999,51.230000,55.590000,55.590000,3065559
2019-02-18,55.779999,57.810001,55.290001,57.259998,57.259998,1898480
2019-02-25,57.169998,57.880001,55.020000,55.799999,55.799999,3020022
2019-03-04,55.830002,57.189999,54.520000,56.070000,56.070000,3101654
2019-03-11,56.070000,58.950001,55.959999,58.520000,58.520000,2935567
2019-03-18,58.450001,60.389999,58.049999,59.040001,59.040001,2452625
2019-03-25,58.980000,60.730000,58.169998,60.139999,60.139999,3541305
2019-04-01,60.240002,63.340000,60.130001,63.080002,63.080002,3635542
2019-04-08,63.330002,64.790001,63.130001,63.889999,63.889999,3794752
2019-04-15,63.759998,64.610001,62.990002,64.000000,64.000000,1486941
2019-04-22,64.000000,66.599998,62.279999,63.299999,63.299999,3746348
2019-04-29,62.950001,64.750000,60.950001,61.939999,61.939999,3642969
2019-05-06,61.430000,62.950001,60.040001,61.660000,61.660000,3959466
2019-05-13,61.650002,63.639999,60.639999,62.759998,62.759998,3239256
2019-05-20,63.529999,63.810001,57.330002,58.630001,58.630001,3406447
2019-05-27,58.939999,59.700001,53.049999,53.500000,53.500000,4019051
2019-06-03,53.419998,54.630001,50.599998,53.990002,53.990002,4377319
2019-06-10,54.240002,54.840000,50.720001,52.509998,52.509998,3635444
2019-06-17,52.500000,57.980000,51.500000,57.430000,57.430000,2232907
2019-06-24,57.720001,59.930000,56.750000,58.470001,58.470001,3044627
2019-07-01,59.270000,60.279999,56.040001,57.509998,57.509998,2851971
2019-07-08,57.770000,60.939999,57.290001,60.209999,60.209999,2825437
2019-07-15,60.250000,60.919998,54.720001,55.630001,55.630001,2104368
2019-07-22,56.220001,57.639999,55.330002,56.200001,56.200001,2922674
2019-07-29,56.200001,58.820000,53.590000,55.660000,55.660000,3317702
2019-08-05,55.380001,55.610001,50.520000,54.500000,54.500000,4021000
2019-08-12,54.320000,57.470001,53.540001,54.869999,54.869999,2809017
2019-08-19,54.959999,57.130001,53.240002,54.169998,54.169998,2905588
2019-08-26,53.250000,56.889999,52.959999,55.099998,55.099998,3288722
2019-09-02,55.000000,57.759998,52.840000,56.520000,56.520000,3079862
2019-09-09,56.799999,58.759998,54.000000,54.849998,54.849998,3706684
2019-09-16,61.480000,63.380001,57.669998,58.090000,58.090000,3303460
2019-09-23,59.250000,59.389999,54.750000,55.910000,55.910000,2994483
2019-09-30,56.540001,56.570000,50.990002,52.810001,52.810001,2895574
2019-10-07,52.689999,54.930000,51.380001,54.700001,54.700001,2921596
2019-10-14,54.900002,54.900002,52.389999,53.779999,53.779999,2023434
2019-10-21,53.709999,56.740002,52.709999,56.660000,56.660000,2148538
2019-10-28,56.650002,56.919998,53.709999,56.200001,56.200001,2833341
2019-11-04,56.410000,57.880001,55.759998,57.240002,57.240002,2954033
2019-11-11,57.400002,57.970001,56.200001,57.720001,57.720001,2526009
2019-11-18,57.880001,58.740002,54.759998,57.770000,57.770000,2057210
2019-11-25,57.919998,58.680000,55.020000,55.169998,55.169998,2037438
2019-12-02,55.470001,59.849998,55.349998,59.200001,59.200001,3266588
2019-12-09,59.110001,60.480000,58.110001,60.070000,60.070000,2711172
2019-12-16,59.869999,61.470001,59.709999,60.439999,60.439999,1621068
2019-12-23,60.410000,61.970001,60.099998,61.720001,61.720001,1136236
2019-12-30,61.709999,64.089996,60.630001,63.049999,63.049999,2294418
2020-01-06,63.709999,65.650002,58.660000,59.040001,59.040001,3859714
2020-01-13,59.040001,59.270000,57.360001,58.540001,58.540001,1830317
2020-01-20,59.169998,59.730000,53.849998,54.189999,54.189999,2558644
2020-01-27,53.700001,54.369999,50.970001,51.560001,51.560001,3519852
2020-02-03,51.009998,52.200001,49.310001,50.320000,50.320000,4142351
2020-02-10,50.119999,52.340000,49.419998,52.049999,52.049999,3589626
2020-02-17,52.230000,54.500000,50.880001,53.380001,53.380001,1719191
2020-02-24,52.599998,52.639999,43.849998,44.759998,44.759998,4528560
2020-03-02,43.700001,48.660000,41.049999,41.279999,41.279999,4688031
2020-03-09,32.869999,36.349998,27.340000,31.730000,31.730000,5481826
2020-03-16,33.750000,33.750000,19.459999,22.430000,22.430000,2824660
2020-03-23,22.520000,25.240000,20.799999,21.510000,21.510000,3368374
2020-03-30,20.930000,29.129999,19.270000,28.340000,28.340000,4225628
2020-04-06,26.090000,28.360001,22.570000,22.760000,22.760000,3496120
2020-04-13,24.600000,24.740000,17.309999,18.270000,18.270000,2696965
2020-04-20,17.730000,18.260000,-40.320000,16.940001,16.940001,5205199
2020-04-27,16.840000,20.480000,10.070000,19.780001,19.780001,3022967
2020-05-04,19.110001,26.740000,18.049999,24.740000,24.740000,1595335
2020-05-11,24.490000,29.920000,23.670000,29.430000,29.430000,811313
2020-05-18,29.530001,34.660000,29.530001,33.250000,33.250000,1728480
2020-05-25,33.299999,35.770000,31.139999,35.490002,35.490002,1765798
2020-06-01,35.209999,39.680000,34.270000,39.549999,39.549999,1927914
2020-06-08,39.410000,40.439999,34.480000,36.259998,36.259998,2118960
2020-06-15,36.029999,40.490002,34.360001,39.750000,39.750000,1170882
2020-06-22,39.180000,41.630001,37.080002,38.490002,38.490002,1991836
2020-06-29,37.959999,40.740002,37.500000,40.650002,40.650002,1468238
2020-07-06,40.380001,41.080002,38.540001,40.549999,40.549999,1677107
2020-07-13,40.349998,41.259998,39.070000,40.590000,40.590000,1438549
2020-07-20,40.639999,42.400002,39.830002,41.290001,41.290001,1525514
2020-07-27,41.259998,41.930000,38.720001,40.270000,40.270000,1756486
2020-08-03,40.389999,43.520000,39.580002,41.220001,41.220001,2039776
2020-08-10,41.500000,42.939999,41.169998,42.009998,42.009998,1838843
2020-08-17,42.240002,43.029999,41.459999,42.340000,42.340000,1123794
2020-08-24,42.480000,43.779999,42.230000,42.970001,42.970001,1481542
2020-08-31,42.910000,43.570000,39.349998,39.770000,39.770000,1805612
2020-09-07,39.480000,39.590000,36.130001,37.330002,37.330002,1907673
2020-09-14,37.320000,41.490002,36.820000,41.110001,41.110001,1430611
2020-09-21,40.980000,41.270000,38.660000,40.250000,40.250000,1171773
2020-09-28,40.070000,40.799999,36.630001,37.049999,37.049999,1781188
2020-10-05,37.000000,41.470001,37.000000,40.599998,40.599998,1953665
2020-10-12,40.400002,41.290001,39.040001,40.880001,40.880001,1370539
2020-10-19,40.689999,41.700001,39.570000,39.849998,39.849998,1379233
2020-10-26,39.689999,39.830002,34.919998,35.790001,35.790001,2147460
2020-11-02,35.240002,39.349998,33.639999,37.139999,37.139999,2046207
2020-11-09,37.340000,43.060001,37.160000,40.130001,40.130001,2262956
2020-11-16,40.169998,42.459999,40.150002,42.150002,42.150002,1093959
2020-11-23,42.459999,46.259998,42.290001,45.529999,45.529999,1501554
2020-11-30,45.340000,46.680000,43.919998,46.259998,46.259998,1740749
2020-12-07,46.150002,47.740002,44.950001,46.570000,46.570000,1931322
2020-12-14,46.730000,49.279999,45.689999,49.099998,49.099998,1170290
2020-12-21,48.540001,48.619999,46.160000,48.230000,48.230000,1285531
2020-12-28,48.230000,48.959999,47.500000,48.520000,48.520000,901091
2021-01-04,48.400002,52.750000,47.180000,52.240002,52.240002,2549789
2021-01-11,52.580002,53.930000,51.500000,52.360001,52.360001,1780675
2021-01-18,52.000000,53.790001,51.439999,52.270000,52.270000,1316146
2021-01-25,52.169998,53.580002,51.820000,52.200001,52.200001,1928310
2021-02-01,51.990002,57.290001,51.639999,56.849998,56.849998,2110715
2021-02-08,57.060001,59.820000,57.000000,59.470001,59.470001,2233224
2021-02-15,59.980000,62.259998,58.590000,59.240002,59.240002,1172213
2021-02-22,58.880001,63.810001,58.820000,61.500000,61.500000,2549463
2021-03-01,61.950001,66.419998,59.240002,66.089996,66.089996,2653919
2021-03-08,66.680000,67.980003,63.130001,65.610001,65.610001,2349205
2021-03-15,65.559998,66.400002,58.200001,61.419998,61.419998,1178038
2021-03-22,61.549999,61.900002,57.250000,60.970001,60.970001,2735079
2021-03-29,60.930000,62.270000,58.849998,61.450001,61.450001,2462844
2021-04-05,61.500000,61.500000,57.630001,59.320000,59.320000,2143098
2021-04-12,59.349998,63.880001,58.730000,63.130001,63.130001,1510929
2021-04-19,62.980000,64.250000,60.610001,62.139999,62.139999,1672023
2021-04-26,62.060001,65.470001,60.660000,63.580002,63.580002,1901088
2021-05-03,63.639999,66.760002,62.910000,64.900002,64.900002,1936874
2021-05-10,65.570000,66.629997,63.090000,65.370003,65.370003,2403245
2021-05-17,65.500000,67.010002,61.560001,63.580002,63.580002,1592725
2021-05-24,63.869999,67.519997,63.630001,66.320000,66.320000,2068251
2021-05-31,66.680000,69.760002,66.410004,69.620003,69.620003,1581597
2021-06-07,69.519997,71.239998,68.470001,70.910004,70.910004,2273782
2021-06-14,70.650002,72.989998,69.769997,71.639999,71.639999,1595813
2021-06-21,71.519997,74.250000,71.150002,74.050003,74.050003,1750978
2021-06-28,73.989998,76.220001,71.970001,75.160004,75.160004,2052984
2021-07-05,75.349998,76.980003,70.760002,74.559998,74.559998,2273859
2021-07-12,74.739998,75.519997,70.410004,71.809998,71.809998,1872974
2021-07-19,71.489998,72.209999,65.209999,72.070000,72.070000,1857183
2021-07-26,72.180000,74.230003,70.559998,73.949997,73.949997,1645939
2021-08-02,73.910004,73.949997,67.610001,68.279999,68.279999,2494529
2021-08-09,67.879997,69.620003,65.150002,68.440002,68.440002,2188297
2021-08-16,68.129997,68.139999,62.110001,62.320000,62.320000,1144590
2021-08-23,61.959999,69.050003,61.740002,68.739998,68.739998,1757262
2021-08-30,69.300003,70.610001,67.120003,69.290001,69.290001,1802547
2021-09-06,69.110001,69.959999,67.559998,69.720001,69.720001,1838559
2021-09-13,69.739998,73.139999,69.510002,71.970001,71.970001,1642180
2021-09-20,71.919998,74.269997,69.669998,73.980003,73.980003,1604088
2021-09-27,74.190002,76.669998,73.139999,75.879997,75.879997,2290350
2021-10-04,75.900002,80.110001,74.959999,79.349998,79.349998,2573696
2021-10-11,79.589996,82.660004,79.419998,82.279999,82.279999,2416923
2021-10-18,82.599998,84.250000,80.790001,83.760002,83.760002,1780256
2021-10-25,83.980003,85.410004,80.580002,83.570000,83.570000,2565287
2021-11-01,83.360001,84.879997,78.250000,81.269997,81.269997,2620667
2021-11-08,81.129997,84.970001,79.779999,80.790001,80.790001,2319740
2021-11-15,80.660004,81.809998,75.370003,76.099998,76.099998,1551055
2021-11-22,75.750000,79.230003,67.400002,68.150002,68.150002,2475081
2021-11-29,69.230003,72.930000,62.430000,66.260002,66.260002,3118279
2021-12-06,67.019997,73.339996,66.720001,71.669998,71.669998,2153522
2021-12-13,72.040001,73.000000,69.389999,70.860001,70.860001,1281061
2021-12-20,70.070000,73.949997,66.040001,73.790001,73.790001,1427928
2021-12-27,73.379997,77.440002,72.570000,75.209999,75.209999,1270056
2022-01-03,75.690002,80.470001,74.269997,78.900002,78.900002,1979473
2022-01-10,78.879997,84.449997,77.830002,83.820000,83.820000,2021601
2022-01-17,84.320000,87.910004,82.779999,85.139999,85.139999,1682543
2022-01-24,84.910004,88.839996,81.900002,86.820000,86.820000,2342532
2022-01-31,87.449997,93.169998,86.339996,92.309998,92.309998,2069481
2022-02-07,91.820000,94.660004,88.410004,93.099998,93.099998,2457272
2022-02-14,93.910004,95.820000,89.029999,91.070000,91.070000,1674099
2022-02-21,91.750000,100.540001,90.059998,91.589996,91.589996,2776034
2022-02-28,94.989998,116.570000,94.430000,115.680000,115.680000,2927369
2022-03-07,121.330002,130.500000,103.629997,109.330002,109.330002,2560019
2022-03-14,109.419998,109.720001,93.529999,104.699997,104.699997,1324831
2022-03-21,105.129997,116.639999,104.080002,113.900002,113.900002,1312570
2022-03-28,112.919998,112.930000,97.779999,99.269997,99.269997,1819617
2022-04-04,98.949997,105.589996,93.809998,98.260002,98.260002,1611850
2022-04-11,98.400002,107.639999,92.930000,106.949997,106.949997,1202364
2022-04-18,107.029999,109.809998,100.699997,102.070000,102.070000,965746
2022-04-25,101.379997,107.989998,95.279999,104.690002,104.690002,1565234
2022-05-02,104.000000,111.370003,100.279999,109.769997,109.769997,1355247
2022-05-09,110.430000,110.639999,98.199997,110.489998,110.489998,1705170
2022-05-16,110.980003,115.559998,105.129997,113.230003,113.230003,943867
2022-05-23,110.559998,115.300003,108.610001,115.070000,115.070000,1083820
2022-05-30,114.959999,120.459999,111.199997,118.870003,118.870003,1299757
2022-06-06,120.820000,123.180000,117.139999,120.669998,120.669998,1575311
2022-06-13,120.190002,123.680000,108.250000,109.559998,109.559998,1306165
2022-06-20,110.580002,112.470001,101.529999,107.620003,107.620003,1631088
2022-06-27,107.220001,114.050003,104.559998,108.430000,108.430000,1579950
2022-07-04,108.800003,111.449997,95.099998,104.790001,104.790001,1745643
2022-07-11,104.790001,105.050003,90.559998,97.589996,97.589996,1722605
2022-07-18,97.269997,104.459999,94.230003,94.699997,94.699997,1089917
2022-07-25,95.099998,101.879997,93.010002,98.620003,98.620003,1578721
2022-08-01,98.459999,98.650002,87.010002,89.010002,89.010002,1773877
2022-08-08,88.459999,95.050003,87.220001,92.089996,92.089996,1677155
2022-08-15,91.940002,92.099998,85.730003,90.769997,90.769997,949898
2022-08-22,89.650002,95.760002,86.599998,93.059998,93.059998,1526929
2022-08-29,92.959999,97.660004,85.980003,86.870003,86.870003,1596521
2022-09-05,86.839996,90.389999,81.199997,86.790001,86.790001,1448987
2022-09-12,86.250000,90.190002,84.269997,85.110001,85.110001,1281670
2022-09-19,85.209999,86.680000,78.040001,78.739998,78.739998,1316885
2022-09-26,79.230003,82.940002,76.250000,79.489998,79.489998,1428499
2022-10-03,81.019997,93.309998,80.870003,92.639999,92.639999,1583965
2022-10-10,93.480003,93.639999,85.199997,85.610001,85.610001,1489995
2022-10-17,85.589996,88.169998,82.089996,85.050003,85.050003,951780
2022-10-24,85.239998,89.790001,82.629997,87.900002,87.900002,1334309
2022-10-31,88.389999,92.870003,85.300003,92.610001,92.610001,1434500
2022-11-07,91.000000,93.739998,84.699997,88.959999,88.959999,1696614
2022-11-14,89.019997,89.839996,77.239998,80.080002,80.080002,1107886
2022-11-21,80.300003,82.360001,75.080002,76.279999,76.279999,1390315
2022-11-28,75.930000,83.339996,73.599998,79.980003,79.980003,1676103
2022-12-05,79.989998,82.720001,70.080002,71.019997,71.019997,1950672
2022-12-12,71.790001,77.769997,70.250000,74.290001,74.290001,1292767
2022-12-19,74.500000,80.330002,73.809998,79.559998,79.559998,1015617
2022-12-26,79.900002,81.180000,76.790001,80.260002,80.260002,813085
2023-01-02,80.570000,81.500000,72.459999,73.769997,73.769997,1249813
2023-01-09,73.470001,80.110001,73.470001,79.860001,79.860001,1578855
2023-01-16,80.099998,82.379997,78.129997,81.309998,81.309998,1047371
2023-01-23,81.790001,82.639999,79.040001,79.680000,79.680000,1541165
2023-01-30,80.040001,80.489998,73.099998,73.389999,73.389999,1754188
2023-02-06,73.230003,80.330002,72.250000,79.720001,79.720001,1821993
2023-02-13,79.940002,80.620003,75.059998,76.339996,76.339996,1076590
2023-02-20,76.529999,77.510002,73.800003,76.320000,76.320000,1490728
2023-02-27,76.419998,79.900002,74.989998,79.680000,79.680000,1542837
2023-03-06,79.919998,80.940002,74.769997,76.680000,76.680000,1748316
2023-03-13,76.599998,77.470001,65.169998,66.739998,66.739998,1924820
2023-03-20,66.620003,71.669998,64.120003,69.260002,69.260002,1540100
2023-03-27,69.419998,75.720001,69.129997,75.669998,75.669998,1568843
2023-04-03,80.099998,81.809998,79.000000,80.699997,80.699997,1145670
2023-04-10,80.500000,83.529999,79.370003,82.519997,82.519997,1467081
2023-04-17,82.480003,82.709999,76.720001,77.870003,77.870003,1044175
2023-04-24,77.970001,79.180000,73.930000,76.779999,76.779999,1840423
2023-05-01,76.660004,76.690002,63.639999,71.339996,71.339996,1866440
2023-05-08,71.349998,73.889999,69.930000,70.040001,70.040001,1600402
2023-05-15,70.040001,73.400002,69.410004,71.550003,71.550003,915862
2023-05-22,71.699997,74.730003,70.550003,72.669998,72.669998,1652309
2023-05-29,73.230003,73.550003,67.029999,71.739998,71.739998,1603638
2023-06-05,75.029999,75.059998,69.029999,70.169998,70.169998,1784152
2023-06-12,70.269997,71.889999,66.800003,71.779999,71.779999,1290370
2023-06-19,71.449997,72.720001,67.349998,69.160004,69.160004,1438971
2023-06-26,69.839996,71.040001,67.050003,70.639999,70.639999,1625901
2023-07-03,70.449997,73.919998,69.690002,73.860001,73.860001,1518301
2023-07-10,73.860001,77.330002,72.669998,75.419998,75.419998,1660088
2023-07-17,75.019997,77.290001,73.839996,77.070000,77.070000,1111865
2023-07-24,77.010002,80.709999,76.440002,80.580002,80.580002,1713821
2023-07-31,80.650002,83.239998,78.690002,82.820000,82.820000,1743468
2023-08-07,82.820000,84.889999,79.900002,83.190002,83.190002,1889163
2023-08-14,83.089996,83.199997,78.949997,81.250000,81.250000,1269633
2023-08-21,81.430000,82.470001,77.589996,79.830002,79.830002,1542148
2023-08-28,80.150002,86.059998,79.339996,85.550003,85.550003,1619479
2023-09-04,86.059998,88.080002,85.019997,87.510002,87.510002,1325196
2023-09-11,87.400002,91.230003,86.709999,90.769997,90.769997,1619770
2023-09-18,91.199997,93.739998,88.370003,90.029999,90.029999,1424828
2023-09-25,90.550003,95.029999,88.190002,90.790001,90.790001,1913506
2023-10-02,90.820000,91.879997,81.500000,82.790001,82.790001,2072283
2023-10-09,85.250000,87.830002,82.309998,87.690002,87.690002,1928441
2023-10-16,87.720001,90.779999,85.599998,88.750000,88.750000,909676
2023-10-23,88.000000,88.290001,82.080002,85.540001,85.540001,1791119
2023-10-30,85.000000,85.300003,80.099998,80.510002,80.510002,1788930
2023-11-06,81.129997,82.239998,74.910004,77.169998,77.169998,1667495
2023-11-13,77.150002,79.769997,72.160004,75.889999,75.889999,1034855
2023-11-20,75.650002,78.220001,73.790001,75.540001,75.540001,1569064
2023-11-27,75.309998,79.599998,73.930000,74.070000,74.070000,1816495
2023-12-04,74.580002,75.029999,68.800003,71.230003,71.230003,1825588
2023-12-11,71.150002,72.459999,67.709999,71.430000,71.430000,1277141
2023-12-18,71.680000,75.370003,70.639999,73.559998,73.559998,1051929
2023-12-25,73.559998,76.180000,71.250000,71.650002,71.650002,939272
2024-01-01,71.709999,74.239998,69.279999,73.809998,73.809998,1335845
2024-01-08,73.510002,75.250000,70.129997,72.680000,72.680000,1855756
2024-01-12,73.010002,75.250000,72.360001,72.760002,72.760002,369827
